Unnamed: 0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,Clear
0.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030229746070133,0.0,0.00060459492140266,0.00211608222490931,0.00120918984280532,0.00332527206771463,0.0169286577992745,0.0308343409915357,0.0779927448609432,0.182587666263603,0.315296251511487,0.18923821039903305,0.0749697702539299,0.034764207980653,0.0172309552599758,0.0105804111245466,0.0060459492140266,0.0039298669891172896,0.00241837968561064,0.00090689238210399,0.00181378476420798,0.00151148730350665,0.00120918984280532,0.00120918984280532,0.00120918984280532,0.00151148730350665,0.00060459492140266,0.00060459492140266,0.00120918984280532,0.00030229746070133,0.00030229746070133,0.00090689238210399,0.00030229746070133,0.00060459492140266,0.00060459492140266,0.00060459492140266,0.00030229746070133,0.00060459492140266,0.00060459492140266,0.00060459492140266,0.00030229746070133,0.00090689238210399,0.0,0.00060459492140266,0.00060459492140266,0.00030229746070133,0.0,0.00030229746070133,0.00030229746070133,0.00090689238210399,0.00060459492140266,0.00060459492140266,0.00030229746070133,0.00060459492140266,0.00030229746070133,0.0,0.0,0.00060459492140266,0.00030229746070133,0.0,0.0,0.00090689238210399,0.0,0.0,0.00030229746070133,0.0,0.00030229746070133,0.0,0.0,0.00030229746070133,0.0,0.0,0.00090689238210399,0.0,0.0,0.00060459492140266,0.0,0.0,0.00030229746070133,0.00030229746070133,0.0,0.0,0.0,0.0,0.0,0.00060459492140266
0.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028137310073157,0.0,0.00028137310073157,0.00028137310073157,0.00168823860438942,0.00225098480585256,0.00309510410804727,0.00675295441755768,0.0177265053460889,0.0329206527855937,0.0627462014631401,0.17698368036015802,0.32554867754642697,0.17642093415869395,0.0748452447945976,0.03404614518852,0.0208216094541362,0.0129431626336522,0.00900393922341024,0.00534608891389983,0.00393922341024198,0.00196961170512099,0.0028137310073157,0.00225098480585256,0.00196961170512099,0.00056274620146314,0.00168823860438942,0.00112549240292628,0.00168823860438942,0.00196961170512099,0.00084411930219471,0.00028137310073157,0.00084411930219471,0.0,0.00028137310073157,0.00056274620146314,0.00056274620146314,0.00168823860438942,0.00056274620146314,0.00028137310073157,0.00056274620146314,0.0,0.00028137310073157,0.00028137310073157,0.00028137310073157,0.00056274620146314,0.00056274620146314,0.00084411930219471,0.0,0.0,0.00056274620146314,0.00028137310073157,0.00056274620146314,0.0,0.0,0.00028137310073157,0.0,0.00028137310073157,0.00028137310073157,0.0,0.00028137310073157,0.0,0.0,0.00028137310073157,0.00084411930219471,0.0,0.00028137310073157,0.0,0.00084411930219471,0.00028137310073157,0.00028137310073157,0.0,0.00028137310073157,0.0,0.0,0.0,0.0,0.0,0.00028137310073157,0.0,0.0,0.0,0.00028137310073157,0.00028137310073157,0.00028137310073157,0.0,0.0
0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002982403817476891,0.0002982403817476891,0.0,0.000596480763495377,0.0008947211452430662,0.0014912019087384401,0.00178944229048613,0.00328064419922457,0.00805249030718759,0.0205785863405905,0.0345958842827319,0.0811213838353713,0.177453027139875,0.292573814494483,0.180733671339099,0.0817178645988667,0.0366835669549657,0.0175961825231136,0.0128243364151506,0.00626304801670146,0.0044736057262153295,0.00387712496271995,0.00357888458097226,0.00208768267223382,0.0008947211452430662,0.0014912019087384401,0.00178944229048613,0.0002982403817476891,0.0008947211452430662,0.0014912019087384401,0.0008947211452430662,0.000596480763495377,0.0,0.000596480763495377,0.00119296152699075,0.0008947211452430662,0.0008947211452430662,0.0002982403817476891,0.00119296152699075,0.000596480763495377,0.0002982403817476891,0.0002982403817476891,0.0002982403817476891,0.0002982403817476891,0.000596480763495377,0.0002982403817476891,0.000596480763495377,0.0,0.000596480763495377,0.0,0.0,0.0002982403817476891,0.0008947211452430662,0.0,0.000596480763495377,0.0008947211452430662,0.000596480763495377,0.0,0.0002982403817476891,0.0002982403817476891,0.000596480763495377,0.0008947211452430662,0.0,0.0,0.0,0.0002982403817476891,0.0002982403817476891,0.0,0.0002982403817476891,0.0002982403817476891,0.0,0.0,0.0,0.0002982403817476891,0.0002982403817476891,0.0002982403817476891,0.000596480763495377,0.0002982403817476891,0.0,0.0002982403817476891,0.0,0.0002982403817476891,0.000596480763495377,0.0002982403817476891,0.0,0.0,0.0
0.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000300480769230769,0.0,0.0,0.000600961538461538,0.000600961538461538,0.00210336538461538,0.00210336538461538,0.00510817307692308,0.009915865384615379,0.0216346153846154,0.0360576923076923,0.0841346153846154,0.174879807692308,0.286358173076923,0.17578125,0.0724158653846154,0.0396634615384615,0.0201322115384615,0.0135216346153846,0.009915865384615379,0.0048076923076923106,0.00540865384615385,0.00270432692307692,0.00120192307692308,0.00120192307692308,0.000901442307692308,0.00210336538461538,0.00120192307692308,0.00120192307692308,0.000300480769230769,0.00120192307692308,0.000901442307692308,0.000600961538461538,0.00120192307692308,0.00120192307692308,0.00150240384615385,0.000600961538461538,0.0,0.000600961538461538,0.000300480769230769,0.000600961538461538,0.000901442307692308,0.000300480769230769,0.000600961538461538,0.0018028846153846198,0.000901442307692308,0.000600961538461538,0.0,0.0,0.000300480769230769,0.000600961538461538,0.000600961538461538,0.000300480769230769,0.000300480769230769,0.000300480769230769,0.00120192307692308,0.000300480769230769,0.000600961538461538,0.000300480769230769,0.0,0.0,0.0,0.000300480769230769,0.000300480769230769,0.0,0.000300480769230769,0.00120192307692308,0.0,0.000600961538461538,0.0,0.000901442307692308,0.000300480769230769,0.0,0.0,0.0,0.0,0.000600961538461538,0.000300480769230769,0.0,0.0,0.0,0.000300480769230769,0.0,0.0,0.0,0.0
0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000879249706916764,0.000586166471277843,0.0023446658851113697,0.00322391559202814,0.0046893317702227395,0.011137162954279,0.0172919109026964,0.0383939038686987,0.0767878077373974,0.16735052754982402,0.28810082063306003,0.178780773739742,0.0732708089097304,0.0389800703399766,0.0234466588511137,0.0146541617819461,0.00556858147713951,0.0064478311840562704,0.007033997655334121,0.00293083235638921,0.0035169988276670602,0.00293083235638921,0.0017584994138335301,0.000586166471277843,0.00205158264947245,0.000879249706916764,0.00117233294255569,0.000879249706916764,0.00205158264947245,0.0014654161781946099,0.0014654161781946099,0.00117233294255569,0.0,0.000586166471277843,0.000879249706916764,0.000586166471277843,0.0014654161781946099,0.000586166471277843,0.000879249706916764,0.000879249706916764,0.0,0.000293083235638921,0.000879249706916764,0.000293083235638921,0.00117233294255569,0.00117233294255569,0.0,0.0,0.000879249706916764,0.000293083235638921,0.000586166471277843,0.000586166471277843,0.000293083235638921,0.000879249706916764,0.000293083235638921,0.000293083235638921,0.0,0.0,0.000586166471277843,0.0,0.000293083235638921,0.000293083235638921,0.000293083235638921,0.0,0.0,0.000293083235638921,0.000879249706916764,0.000293083235638921,0.0,0.000586166471277843,0.0,0.0,0.0,0.000293083235638921,0.0,0.0,0.0,0.000293083235638921,0.0,0.0,0.0,0.000293083235638921
0.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298596595998806,0.000298596595998806,0.0,0.0,0.00119438638399522,0.000597193191997611,0.00179157957599283,0.00298596595998806,0.0071663183039713295,0.012242460435951,0.0220961481039116,0.0424007166318304,0.0794266945356823,0.17318602567930702,0.275604658106898,0.176171991639295,0.0755449387876978,0.0361301881158555,0.021498954911914,0.0143326366079427,0.00686772170797253,0.0050761421319797,0.0041803523439832785,0.003284562555986861,0.00149298297999403,0.00119438638399522,0.00149298297999403,0.00268736936398925,0.00149298297999403,0.000895789787996417,0.000895789787996417,0.000895789787996417,0.00119438638399522,0.00149298297999403,0.000895789787996417,0.00149298297999403,0.000895789787996417,0.00119438638399522,0.000895789787996417,0.000597193191997611,0.000298596595998806,0.000298596595998806,0.000895789787996417,0.000298596595998806,0.000597193191997611,0.000895789787996417,0.000298596595998806,0.000597193191997611,0.000597193191997611,0.000298596595998806,0.000597193191997611,0.000298596595998806,0.000597193191997611,0.000597193191997611,0.000597193191997611,0.000597193191997611,0.000597193191997611,0.000597193191997611,0.000298596595998806,0.000895789787996417,0.0,0.000298596595998806,0.0,0.000298596595998806,0.000895789787996417,0.000597193191997611,0.0,0.000597193191997611,0.0,0.000597193191997611,0.000597193191997611,0.00149298297999403,0.000298596595998806,0.000298596595998806,0.0,0.000298596595998806,0.000298596595998806,0.0,0.0,0.0,0.0,0.0,0.000298596595998806,0.0,0.000298596595998806
0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000296208530805687,0.000296208530805687,0.000296208530805687,0.00118483412322275,0.00207345971563981,0.0017772511848341199,0.004739336492891,0.00562796208530806,0.0112559241706161,0.0210308056872038,0.0408767772511848,0.0808649289099526,0.17091232227488198,0.2775473933649289,0.164395734597156,0.0755331753554502,0.0390995260663507,0.0186611374407583,0.0118483412322275,0.008886255924170621,0.0077014218009478705,0.00681279620853081,0.00414691943127962,0.00207345971563981,0.0023696682464455,0.00207345971563981,0.00266587677725119,0.0008886255924170619,0.00207345971563981,0.0017772511848341199,0.0017772511848341199,0.000592417061611374,0.00118483412322275,0.00118483412322275,0.00118483412322275,0.0017772511848341199,0.0008886255924170619,0.000296208530805687,0.000592417061611374,0.00118483412322275,0.000592417061611374,0.000592417061611374,0.0008886255924170619,0.000296208530805687,0.000296208530805687,0.000296208530805687,0.00118483412322275,0.0017772511848341199,0.000296208530805687,0.000592417061611374,0.0008886255924170619,0.000296208530805687,0.0008886255924170619,0.000592417061611374,0.0008886255924170619,0.000296208530805687,0.00118483412322275,0.0,0.0008886255924170619,0.000296208530805687,0.000592417061611374,0.00118483412322275,0.0,0.000296208530805687,0.000592417061611374,0.000296208530805687,0.000296208530805687,0.000296208530805687,0.0,0.000592417061611374,0.0,0.0008886255924170619,0.000296208530805687,0.0,0.000296208530805687,0.0,0.000296208530805687,0.0,0.0,0.000296208530805687,0.000296208530805687,0.0,0.0
0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000303122158229767,0.0009093664746893,0.000303122158229767,0.0012124886329190699,0.000303122158229767,0.00242497726583813,0.0027280994240679,0.0042437102152167285,0.007578053955744158,0.0124280084874204,0.0175810851773265,0.0448620794180055,0.0751742952409821,0.16823279781752,0.258866323128221,0.16732343134283098,0.0769930281903607,0.0427402243103971,0.0203091846013944,0.0151561079114883,0.0106092755380418,0.0069718096392846285,0.0060624431645953285,0.00303122158229767,0.00212185510760837,0.0027280994240679,0.0027280994240679,0.00303122158229767,0.00242497726583813,0.000303122158229767,0.0018187329493786,0.00212185510760837,0.00303122158229767,0.0015156107911488302,0.0012124886329190699,0.000606244316459533,0.0009093664746893,0.0015156107911488302,0.00242497726583813,0.0009093664746893,0.0018187329493786,0.0015156107911488302,0.0,0.0009093664746893,0.0,0.0015156107911488302,0.0012124886329190699,0.0009093664746893,0.000606244316459533,0.000303122158229767,0.0018187329493786,0.000303122158229767,0.0012124886329190699,0.000606244316459533,0.0015156107911488302,0.000303122158229767,0.0018187329493786,0.0,0.0,0.000303122158229767,0.000606244316459533,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.0,0.000303122158229767,0.0012124886329190699,0.0009093664746893,0.0,0.000606244316459533,0.000303122158229767,0.000606244316459533,0.000303122158229767,0.0,0.0,0.000303122158229767,0.0,0.000303122158229767,0.000303122158229767,0.0,0.0,0.000606244316459533
0.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000315357931251971,0.000315357931251971,0.0031535793125197107,0.00346893724377168,0.00252286345001577,0.00946073793755913,0.0163986124251025,0.022075055187638,0.043519394512772,0.0819930621255125,0.17123935666982,0.240618101545254,0.164932198044781,0.0804162724692526,0.0460422579627878,0.021444339325134,0.0163986124251025,0.010722169662567,0.0075685903500473,0.0056764427625354795,0.00409965310627562,0.00252286345001577,0.0022075055187638,0.00157678965625985,0.00126143172500788,0.0022075055187638,0.00252286345001577,0.00189214758751183,0.0009460737937559133,0.000630715862503942,0.000315357931251971,0.00189214758751183,0.0009460737937559133,0.000630715862503942,0.0,0.000630715862503942,0.000315357931251971,0.00157678965625985,0.0022075055187638,0.00126143172500788,0.00126143172500788,0.0009460737937559133,0.000630715862503942,0.00126143172500788,0.000630715862503942,0.000315357931251971,0.000315357931251971,0.0,0.00189214758751183,0.00157678965625985,0.000630715862503942,0.0,0.000630715862503942,0.000630715862503942,0.00126143172500788,0.0009460737937559133,0.000630715862503942,0.0,0.000315357931251971,0.000315357931251971,0.000315357931251971,0.000630715862503942,0.000630715862503942,0.000630715862503942,0.000630715862503942,0.000315357931251971,0.0,0.00126143172500788,0.0,0.000630715862503942,0.000315357931251971,0.0009460737937559133,0.0,0.0,0.000630715862503942,0.000630715862503942,0.000315357931251971,0.0,0.0
0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000305623471882641,0.000305623471882641,0.0,0.0,0.0,0.0009168704156479221,0.0015281173594132,0.000305623471882641,0.00213936430317848,0.0039731051344743295,0.00672371638141809,0.007946210268948659,0.0158924205378973,0.023838630806846,0.0415647921760391,0.0754889975550122,0.155562347188264,0.262530562347188,0.159229828850856,0.0730440097799511,0.0382029339853301,0.027200488997555,0.0134474327628362,0.0103911980440098,0.00886308068459658,0.007946210268948659,0.00336185819070905,0.00488997555012225,0.00336185819070905,0.00305623471882641,0.0015281173594132,0.0039731051344743295,0.00244498777506112,0.00305623471882641,0.00305623471882641,0.0027506112469437697,0.0009168704156479221,0.00122249388753056,0.0015281173594132,0.0015281173594132,0.0015281173594132,0.0009168704156479221,0.0009168704156479221,0.000611246943765281,0.000305623471882641,0.0009168704156479221,0.000611246943765281,0.000305623471882641,0.00122249388753056,0.000305623471882641,0.000611246943765281,0.0,0.00122249388753056,0.000611246943765281,0.0015281173594132,0.00244498777506112,0.000611246943765281,0.0009168704156479221,0.0009168704156479221,0.0009168704156479221,0.0,0.000305623471882641,0.0,0.000305623471882641,0.000305623471882641,0.000611246943765281,0.000305623471882641,0.0,0.00122249388753056,0.000305623471882641,0.000611246943765281,0.0009168704156479221,0.0,0.0,0.0,0.000305623471882641,0.000611246943765281,0.000305623471882641,0.0009168704156479221,0.0,0.000305623471882641,0.0,0.0,0.00122249388753056
0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000614250614250614,0.000307125307125307,0.000307125307125307,0.000307125307125307,0.0009213759213759213,0.0,0.000614250614250614,0.000307125307125307,0.000614250614250614,0.0009213759213759213,0.00153562653562654,0.0018427518427518398,0.00460687960687961,0.007063882063882059,0.00952088452088452,0.0156633906633907,0.0218058968058968,0.0531326781326781,0.0764742014742015,0.15694103194103198,0.255528255528256,0.16031941031941,0.0654176904176904,0.0466830466830467,0.0264127764127764,0.0171990171990172,0.0107493857493857,0.00460687960687961,0.00460687960687961,0.00337837837837838,0.00245700245700246,0.00214987714987715,0.00153562653562654,0.00245700245700246,0.00214987714987715,0.0009213759213759213,0.0018427518427518398,0.00153562653562654,0.00214987714987715,0.00214987714987715,0.00122850122850123,0.00122850122850123,0.0009213759213759213,0.00214987714987715,0.0009213759213759213,0.00214987714987715,0.0018427518427518398,0.000614250614250614,0.0009213759213759213,0.000307125307125307,0.0009213759213759213,0.0009213759213759213,0.0009213759213759213,0.00122850122850123,0.000614250614250614,0.0,0.000307125307125307,0.0018427518427518398,0.000307125307125307,0.0009213759213759213,0.000307125307125307,0.0009213759213759213,0.0,0.000614250614250614,0.000307125307125307,0.000614250614250614,0.0,0.000614250614250614,0.000614250614250614,0.000614250614250614,0.0009213759213759213,0.000307125307125307,0.000614250614250614,0.0,0.000614250614250614,0.0009213759213759213,0.0,0.0,0.000307125307125307,0.000614250614250614,0.000614250614250614,0.0,0.0,0.0,0.000614250614250614,0.0018427518427518398
0.37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032509752925877797,0.0,0.00032509752925877797,0.0,0.00032509752925877797,0.0,0.000975292587776333,0.00195058517555267,0.00227568270481144,0.00195058517555267,0.002925877763329001,0.00487646293888166,0.0110533159947984,0.0169050715214564,0.0269830949284785,0.0442132639791938,0.0724967490247074,0.165149544863459,0.23114434330299105,0.163198959687906,0.0757477243172952,0.0406371911573472,0.026332899869961,0.0159297789336801,0.0133289986996099,0.00812743823146944,0.008777633289987,0.00455136540962289,0.00422626788036411,0.00357607282184655,0.00455136540962289,0.00357607282184655,0.002925877763329001,0.00130039011703511,0.00130039011703511,0.00227568270481144,0.00260078023407022,0.00195058517555267,0.00162548764629389,0.002925877763329001,0.00162548764629389,0.0,0.000975292587776333,0.000650195058517555,0.000975292587776333,0.00162548764629389,0.00162548764629389,0.00032509752925877797,0.00162548764629389,0.000975292587776333,0.000975292587776333,0.00032509752925877797,0.00162548764629389,0.000650195058517555,0.00032509752925877797,0.00032509752925877797,0.00032509752925877797,0.000975292587776333,0.0,0.000975292587776333,0.000650195058517555,0.000975292587776333,0.00162548764629389,0.000650195058517555,0.00032509752925877797,0.0,0.000650195058517555,0.0,0.0,0.000975292587776333,0.00032509752925877797,0.00032509752925877797,0.0,0.00032509752925877797,0.00032509752925877797,0.0,0.00032509752925877797,0.00032509752925877797,0.0,0.000650195058517555,0.0,0.0,0.00130039011703511
0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000328083989501312,0.0,0.0,0.0,0.000656167979002625,0.0,0.0,0.000328083989501312,0.000656167979002625,0.00131233595800525,0.000656167979002625,0.00196850393700787,0.00131233595800525,0.00492125984251969,0.00590551181102362,0.00459317585301837,0.0124671916010499,0.0177165354330709,0.0278871391076116,0.0465879265091864,0.0849737532808399,0.15452755905511806,0.22900262467191604,0.159448818897638,0.0639763779527559,0.0406824146981627,0.0275590551181102,0.0154199475065617,0.0124671916010499,0.00820209973753281,0.005577427821522311,0.00623359580052493,0.00459317585301837,0.00492125984251969,0.00229658792650919,0.00328083989501312,0.00164041994750656,0.00164041994750656,0.00196850393700787,0.00164041994750656,0.00229658792650919,0.000984251968503937,0.000328083989501312,0.00164041994750656,0.000984251968503937,0.000984251968503937,0.00164041994750656,0.000984251968503937,0.00131233595800525,0.000984251968503937,0.000984251968503937,0.00196850393700787,0.00164041994750656,0.000656167979002625,0.00131233595800525,0.000656167979002625,0.000328083989501312,0.000984251968503937,0.0026246719160105,0.00131233595800525,0.000328083989501312,0.000656167979002625,0.000328083989501312,0.00131233595800525,0.000656167979002625,0.000328083989501312,0.000656167979002625,0.000656167979002625,0.000656167979002625,0.000984251968503937,0.000656167979002625,0.000984251968503937,0.000984251968503937,0.000656167979002625,0.000984251968503937,0.000656167979002625,0.000984251968503937,0.00131233595800525,0.000656167979002625,0.000328083989501312,0.000328083989501312,0.000328083989501312,0.000328083989501312,0.000328083989501312,0.000328083989501312,0.00164041994750656
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033266799733865603,0.0,0.0,0.00033266799733865603,0.00033266799733865603,0.00033266799733865603,0.00033266799733865603,0.00033266799733865603,0.000998003992015968,0.0006653359946773121,0.000998003992015968,0.0006653359946773121,0.00166333998669328,0.00332667997338656,0.00365934797072522,0.008982035928143709,0.00931470392548237,0.0186294078509647,0.0296074517631404,0.0439121756487026,0.0771789753825682,0.15901530272787806,0.22388556220891606,0.152694610778443,0.0671989354624085,0.0462408516300732,0.030938123752495,0.0189620758483034,0.0126413838988689,0.008982035928143709,0.00731869594145043,0.0049900199600798395,0.00465735196274118,0.00266134397870925,0.00432468396540253,0.00232867598137059,0.00232867598137059,0.00365934797072522,0.00199600798403194,0.00232867598137059,0.00232867598137059,0.00199600798403194,0.0,0.00033266799733865603,0.00199600798403194,0.00166333998669328,0.00266134397870925,0.00166333998669328,0.0029940119760479,0.00232867598137059,0.000998003992015968,0.000998003992015968,0.00133067198935462,0.000998003992015968,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.00166333998669328,0.0006653359946773121,0.0006653359946773121,0.00133067198935462,0.00033266799733865603,0.0,0.000998003992015968,0.0006653359946773121,0.00033266799733865603,0.000998003992015968,0.00033266799733865603,0.0006653359946773121,0.0006653359946773121,0.0006653359946773121,0.0,0.0006653359946773121,0.00166333998669328,0.0006653359946773121,0.0006653359946773121,0.000998003992015968,0.0,0.000998003992015968,0.0006653359946773121,0.0,0.0,0.0,0.0,0.0006653359946773121
0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006988120195667371,0.0006988120195667371,0.00034940600978336804,0.0,0.0006988120195667371,0.00174703004891684,0.00139762403913347,0.00139762403913347,0.00244584206848358,0.00349406009783368,0.00349406009783368,0.00419287211740042,0.00733752620545073,0.0139762403913347,0.0185185185185185,0.0317959468902865,0.0538085255066387,0.0817610062893082,0.15618448637316598,0.207896575821104,0.139762403913347,0.0754716981132075,0.0426275331935709,0.0241090146750524,0.0195667365478686,0.0122292103424179,0.009084556254367573,0.0066387141858840005,0.00733752620545073,0.00733752620545073,0.00419287211740042,0.00384346610761705,0.0031446540880503107,0.00384346610761705,0.0031446540880503107,0.00349406009783368,0.00244584206848358,0.0006988120195667371,0.00244584206848358,0.00244584206848358,0.00209643605870021,0.00279524807826695,0.0006988120195667371,0.0010482180293501,0.00174703004891684,0.0010482180293501,0.0010482180293501,0.00174703004891684,0.00209643605870021,0.00139762403913347,0.00139762403913347,0.0006988120195667371,0.0010482180293501,0.0,0.0010482180293501,0.00034940600978336804,0.00034940600978336804,0.0010482180293501,0.0006988120195667371,0.00034940600978336804,0.00174703004891684,0.0006988120195667371,0.00139762403913347,0.0006988120195667371,0.0,0.0006988120195667371,0.0,0.00034940600978336804,0.00034940600978336804,0.00034940600978336804,0.00034940600978336804,0.0010482180293501,0.0006988120195667371,0.0006988120195667371,0.00034940600978336804,0.0,0.0006988120195667371,0.00034940600978336804,0.0,0.0,0.0010482180293501
0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000363504180298073,0.000363504180298073,0.0,0.0,0.00109051254089422,0.0,0.00145401672119229,0.002544529262086511,0.00145401672119229,0.00218102508178844,0.00436205016357688,0.0032715376226826604,0.00581606688476917,0.0101781170483461,0.0141766630316249,0.0185387131952017,0.0276263177026536,0.0537986186841149,0.0683387858960378,0.15194474736459498,0.21301344965467106,0.13122500908760498,0.0752453653217012,0.0490730643402399,0.0229007633587786,0.0218102508178844,0.0105416212286441,0.0145401672119229,0.00872410032715376,0.00399854598327881,0.0054525627044711,0.00399854598327881,0.0069065794256634,0.0036350418029807295,0.00290803344238459,0.0032715376226826604,0.00181752090149037,0.0032715376226826604,0.00290803344238459,0.00181752090149037,0.0032715376226826604,0.00145401672119229,0.002544529262086511,0.0007270083605961469,0.000363504180298073,0.000363504180298073,0.00145401672119229,0.00109051254089422,0.00181752090149037,0.00145401672119229,0.00218102508178844,0.0007270083605961469,0.00181752090149037,0.00145401672119229,0.00145401672119229,0.0032715376226826604,0.0007270083605961469,0.0007270083605961469,0.0007270083605961469,0.00109051254089422,0.00109051254089422,0.000363504180298073,0.0007270083605961469,0.00145401672119229,0.0,0.0007270083605961469,0.0007270083605961469,0.0007270083605961469,0.00109051254089422,0.000363504180298073,0.0007270083605961469,0.0007270083605961469,0.00145401672119229,0.00181752090149037,0.000363504180298073,0.000363504180298073,0.0,0.0,0.000363504180298073,0.0,0.0036350418029807295
0.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036737692872887596,0.0,0.00036737692872887596,0.0007347538574577517,0.0011021307861866301,0.0007347538574577517,0.00183688464364438,0.0011021307861866301,0.0011021307861866301,0.0029390154298310107,0.00404114621601763,0.00587803085966201,0.0055106539309331395,0.00991917707567965,0.0135929463629684,0.0172667156502572,0.0312270389419544,0.0514327700220426,0.0819250551065393,0.138501102130786,0.20646583394562806,0.135929463629684,0.0731080088170463,0.044452608376194,0.0271858927259368,0.0235121234386481,0.011756061719324,0.00955180014695077,0.00734753857457752,0.00844966936076414,0.00587803085966201,0.0055106539309331395,0.004775900073475389,0.00514327700220426,0.00257163850110213,0.00330639235855988,0.00330639235855988,0.0011021307861866301,0.0022042615723732602,0.0029390154298310107,0.00257163850110213,0.00183688464364438,0.00330639235855988,0.0011021307861866301,0.00183688464364438,0.0029390154298310107,0.0007347538574577517,0.00183688464364438,0.0011021307861866301,0.0011021307861866301,0.0022042615723732602,0.0007347538574577517,0.00257163850110213,0.0007347538574577517,0.0007347538574577517,0.0014695077149155,0.0011021307861866301,0.0014695077149155,0.0007347538574577517,0.00036737692872887596,0.0011021307861866301,0.0011021307861866301,0.0011021307861866301,0.00036737692872887596,0.0011021307861866301,0.0007347538574577517,0.0011021307861866301,0.0014695077149155,0.0007347538574577517,0.0007347538574577517,0.0007347538574577517,0.0007347538574577517,0.0,0.00036737692872887596,0.0011021307861866301,0.0,0.0007347538574577517,0.0,0.0,0.0022042615723732602
